Ticker,Description,Price,Market Capitalization,Enterprise Value (MRQ),Free Cash Flow (Annual YoY Growth),EBITDA (Annual YoY Growth),EPS Diluted (Annual YoY Growth),Gross Profit (Annual YoY Growth),Net Income (Annual YoY Growth),Yearly Performance,Monthly Performance,Change %,Gross Margin (TTM),Operating Margin (TTM),Pretax Margin (TTM),Net Margin (TTM),Industry
IPWR,Ideal Power Inc.,11.3197,66829209.00000001,55646500,-42.60378441,38.80783127,63.51829988,100,38.794816,-16.08821349,3.18778487,9.36908213,-10.16495974,-1467.43542934,-1469.40362155,-1469.40362155,Semiconductors
ANGH,Anghami Inc.,2.5623,66634285.00000001,,-3295.58530333,-2530.11868406,-1040.32697548,,-1988.91058869,-74.58060932,2.08366534,-1.82758621,,,,,Internet Software/Services
SWVL,Swvl Holdings Corp,0.56,66574521.00000001,,,-421417.74891775,,,-1085818.86383348,-94.36619718,-29.99124891,-33.42843557,,,,,Other Transportation
LKCO,Luokung Technology Corp,0.165699,66452295.00000001,,-252.24775374,-58.03236799,-14.36525612,1159.78569256,-72.58283575,-85.7340508,-7.17142857,-10.72252155,,,,,Packaged Software
USAP,"Universal Stainless & Alloy Products, Inc.",7.4,66417452.99999999,150423000,-298.40316637,205.53611854,96.05982035,329.98439938,96.02037066,-22.75574113,8.50439883,3.93258427,8.20401927,-2.61130703,-3.84320526,-3.15905234,Steel
PRQR,ProQR Therapeutics N.V.,0.93,66300445.99999999,-44723800,42.74686187,-17.18393519,-7.01622029,,-37.2095987,-87.58344459,24.69831054,25,,-1946.56987735,-1858.96805903,-1869.80635419,Pharmaceuticals: Major
TALS,"Talaris Therapeutics, Inc.",1.59,66299909,-18539700,-106.97141185,-110.83779287,-119.04588492,-39.37360179,-110.65310257,-89.9047619,-34.83606557,-39.54372624,,,,,Pharmaceuticals: Major
VGZ,Vista Gold Corp,0.56,66251749,52590700,-53.19663961,-42.83826003,-3555,-2.08333333,-3727.85714286,-26.31578947,9.6963761,6.4031921,,,,,Precious Metals
HGBL,Heritage Global Inc.,1.795,66119424,45032400,-138.85264575,45.78696343,-71.99458178,7.13259933,-68.38890039,-2.44565217,15.05672713,11.49068323,54.82217049,6.83619648,18.51960987,13.72248578,Investment Managers
HNNA,"Hennessy Advisors, Inc.",8.83,66067721.00000001,61151300,-3.00449718,-3.86745112,0.35757975,-1.5498008,0.77796199,-23.87931034,0.79908676,1.84544406,76.95753675,33.63619156,28.77784087,21.49977917,Investment Managers
POL,Polished Inc.,0.62,66003402,249653000,-426.358018,356.53765257,102.84200385,35672.03256678,135.56221238,-80.19169329,13.90777145,19.18492887,15.0793671,8.24143781,3.20946148,3.4076149,Electronics/Appliance Stores
PYXS,"Pyxis Oncology, Inc.",1.88,65981161.99999999,-131911000,-204.7549062,-449.92771084,-530.59641615,-181.75675676,-492.25912067,-85.52732871,-10.47619048,-4.56852792,,,,,Pharmaceuticals: Major
DYAI,"Dyadic International, Inc.",2.32,65941588.99999999,70565400,-71.52830909,-46.84452572,-38.33235121,159.55873213,-40.15944627,-45.41176471,32.57142857,21.46596859,33.42436167,-585.39031877,-506.17296653,-506.17296653,Medical/Nursing Services
IRNT,"IronNet, Inc.",0.6458,65819240,218488000,-18342.29149115,-36216.5250536,-641.12332112,,-2648.08124591,-95.32706223,-11.71565277,-6.26995646,62.61800761,-908.93687474,-955.03733972,-956.61194871,Information Technology Services
OSS,"One Stop Systems, Inc.",3.2787,65652973.00000001,73915600,572.55793967,173.00824699,30000,13.87887784,35747.5091687,-33.49492901,-3.56764706,2.459375,28.82946504,2.90433534,2.97633896,2.16517086,Computer Processing Hardware
WFCF,"Where Food Comes From, Inc.",10.98,65370425,62701800,62.25433526,15.57377049,115.04941599,9.06137993,113.79061372,-13.20295331,23.92776524,14.25598335,43.59845625,12.03121067,13.22678077,9.76591996,Miscellaneous Commercial Services
CYT,"Cyteir Therapeutics, Inc.",1.84,65160703.99999999,-60017700,-91.96967353,-102.89432789,70.02255639,-36.46723647,-102.30514335,-89.36416185,-3.49819059,-4.16666667,,,,,Biotechnology
LVO,"LiveOne, Inc.",0.7724,65104024.99999999,86714000,-1.17952347,-38.07389163,8.33746079,92.55319149,-5.0023912,-71.28624535,7.51670379,8.85005637,15.24824093,-27.15868104,-33.83822457,-34.01166801,Commercial Printing/Forms
SSIC,Silver Spike Investment Corp.,10.45,64943322,160424,,,,,,-25.35714286,7.62100927,4.5,,,,,Investment Trusts/Mutual Funds
CURI,CuriosityStream Inc.,1.23,64934151.00000001,16243700,-36.58685969,16.46583548,14.10040431,41.77581292,22.56013498,-87.6753507,-12.76595745,-15.75342466,39.93322165,-67.67415887,-48.93550188,-49.37991531,Movies/Entertainment
RZLT,"Rezolute, Inc.",1.665,64647899,-32966500.00000001,-93.80656524,-84.08658315,15.00660599,15.51155116,-96.44053201,-74.18604651,-31.76229508,-39.23357664,,,,,Pharmaceuticals: Major
AEYE,"AudioEye, Inc.",5.6312,64464719,61363900,-182.0376914,-98.27181208,-67.0714378,26.65013091,-98.50516904,-41.88648091,2.01449275,2.19963702,74.94571018,-58.44896757,-58.47105157,-58.47105157,Internet Software/Services
VRAR,"The Glimpse Group, Inc.",4.74,64434300,34246600,-315.54435125,-63.64777672,14.0733232,207.42795053,2.05854306,-52.8358209,-18.97435897,-10.39697543,82.92219192,-112.8959536,-82.0941759,-82.0941759,Packaged Software
AQU,Aquaron Acquisition Corp.,9.9,64411875,,,,,,,-0.50251256,-0.50251256,,,,,,Financial Conglomerates
XLO,"Xilio Therapeutics, Inc.",2.34,64283558.99999999,-59197900,-114.68149165,-37.47242888,-37.82708188,-40.75117371,-37.2715913,-85.61770129,-14.90909091,-19.58762887,,,,,Pharmaceuticals: Major
CLNN,Clene Inc.,1.01,64137003.00000001,160055000,-86.72160217,-154.48110753,85.63515845,45.75087311,49.47346579,-81.86714542,-65.29209622,-63.92857143,,-13893.5828877,4062.8342246,4138.77005348,Pharmaceuticals: Major
LFMD,"LifeMD, Inc.",2.07,64067696,56003000,-174.76031623,6.94746305,48.4736522,159.92402909,-3.8378147,-54.80349345,4.54545455,5.07614213,78.04719954,-46.72321611,-52.4404307,-52.54819501,Medical/Nursing Services
BCOW,"1895 Bancorp of Wisconsin, Inc.",10.05,64045044.00000001,98714800,41.796875,,-93.58614232,,-93.54593774,-9.86547085,-8.21917808,-3.36538462,,-5.02529703,-5.90642942,-3.8656131,Savings Banks
UG,"United-Guardian, Inc.",13.93,63994419,62103200,46.35691836,52.91798087,40.95079233,33.82463059,40.95531044,-1.06463824,13.25203252,22.62323944,56.18595535,37.1246601,32.28727158,25.61127903,Chemicals: Specialty
FNCH,"Finch Therapeutics Group, Inc.",1.34,63902504.00000001,85683800,-141.77021377,-49.26253687,-50.19631902,,-47.83559137,-90.69444444,-17.79141104,-19.76047904,,-585.36225124,-592.94931592,-592.94931592,Medical/Nursing Services
IROQ,"IF Bancorp, Inc.",19.1,63748657,9430060,44.85444094,,6.19565843,,8.17280718,-16.84806269,-4.06830738,0.68529257,,25.84021129,25.84021129,19.09541103,Savings Banks
ATXG,Addentax Group Corp.,2.01,63702939,203519000,119.28660621,102.14275938,102.08483106,273.7949775,102.17254397,-92.55555556,-35.57692308,-28.97526502,17.94650448,-0.81184655,1.01741462,0.88708806,Metal Fabrication
ACBA,Ace Global Business Acquisition Limited,10.51,63627540.99952449,63184900,-8241.27725857,-6377.73561037,-6396.15384615,,-6369.66341896,4.47316103,0.76701822,0.76701822,,,,,Financial Conglomerates
AQMS,"Aqua Metals, Inc.",0.8254,63514181.00000001,55191100,30.77457451,-24.79709361,38.60146468,-27.49627422,29.38048288,-54.14444444,3.175,9.29555085,-2901.1299435,-9655.36723164,-7720.33898305,-7721.46892655,Other Metals/Minerals
FSEA,First Seacoast Bancorp,10.45,63378113,122172000,188.36317136,,144.83695652,,142.91010195,9.1954023,-0.47619048,1.16166505,,10.09587617,10.09587617,8.386277,Savings Banks
TZOO,Travelzoo,5.07,63336273,50917500,-117.34593508,104.54260371,106.0665529,10.76955205,106.9499812,-55.01330967,7.41525424,14.4469526,84.4064721,0.83623166,4.7648571,1.75865719,Commercial Printing/Forms
CNEY,CN Energy Group Inc.,1.86,62491619.99999999,,-764.32014262,-40.71470744,,-22.10575231,-44.71270103,-77.23378213,-13.81706978,-11.84834123,,,,,Electrical Products
HOFV,Hall of Fame Resort & Entertainment Company,0.5312,62484523,175295000,-36.60380175,-3.76984522,-45.28036066,64.15612748,-103.15696442,-75.52073733,-8.39799966,-3.5759666,,-331.77334953,7.12723554,11.34595929,Movies/Entertainment
EVAX,Evaxion Biotech A/S,2.69,62418245,19299400,-80.04203768,-53.53376609,-34.60096411,-224.8718069,-61.98087344,-64.46499339,17.46724891,2.28136882,,,,,Biotechnology
KAVL,"Kaival Brands Innovations Group, Inc.",1.11,62347690.99999999,50595000,-222.316772,-295.33375874,-521.02908277,18.63714434,-334.88965428,-36.20689655,12.12121212,9.9009901,,,,,Wholesale Distributors
KOSS,Koss Corporation,6.79,62330810,44863900,-317.90231485,1460.52122454,148.046875,-1.70461525,156.97415285,-58.38185719,5.76323988,6.92913386,37.4878952,-128.84099806,71.80293007,68.16109175,Electronics/Appliances
AXR,AMREP Corporation,11.81,62060478,60838600,12.5753729,124.25,131.88222923,84.26073132,114.58333333,-18.88736264,1.81034483,4.69858156,43.37067274,34.92342257,34.98829188,25.53161192,Real Estate Development
SEED,Origin Agritech Limited,10.31,62025560.00000001,,-392.2676617,-161.97942903,-3.47179169,292.71686554,-15.57962429,22.5921522,18.23394495,19.05311778,26.44558443,-160.67215053,-144.45377999,-105.39291221,Agricultural Commodities/Milling
SCX,L.S. Starrett Company (The),8.4398,61915028,73819100,-17833.33333333,20.14752552,-5.12212473,14.86733386,-4.21682869,-18.2981607,-4.09318182,-4.41902605,33.2072006,8.66689528,8.48242616,5.86438366,Tools & Hardware
PMCB,"PharmaCyte Biotech, Inc.",2.97,61627705,-32445600,-23.61020628,-21.22644895,88.89837398,,-19.37142448,4.21052632,21.72131148,23.75,,,,,Pharmaceuticals: Other
DS,Drive Shack Inc.,0.6657,61500708,418089000,-169.44166667,316.87344913,55.34591195,580.01686341,44.3358058,-73.79133858,2.89026275,7.37096774,7.65953649,-4.59770495,-14.37613199,-15.26982721,Movies/Entertainment
NOGN,"Nogin, Inc.",0.9199,61352085,285480000,,,,,,-90.69868554,-36.55862069,-31.85925926,,,,,Internet Retail
GLG,"TD Holdings, Inc.",1.11,61324740.00000001,63936700,-80.85901627,-370.14223145,84.86956522,-3.37536034,68.07993958,-65.84615385,5.71428571,-8.26446281,1.62438363,-2.48586442,2.89822405,1.52616108,Wholesale Distributors
XWEL,"XWELL, Inc.",0.65,61280772,15132600,139.41787782,156.29173087,101.55488399,430.86966394,103.70104323,-52.20588235,-16.66666667,-15.03267974,34.81817212,-0.15143436,-2.24805375,-3.55017596,Other Consumer Services
CULP,"Culp, Inc.",4.99,61251179,51846800,-257.07818096,-57.61149449,-200.42113323,-27.57063734,-199.78247359,-60.77044025,12.64108352,14.44954128,10.10291695,-2.68881471,-3.01863001,-4.06711468,Textiles
SYBX,"Synlogic, Inc.",0.8689,61022492,-2573840,-32.22304206,-0.23175384,33.70881783,,-2.34566441,-66.58076923,-3.45555556,-8.53684211,,-3307.87815126,-3290.12605042,-3290.12605042,Biotechnology
AAME,Atlantic American Corporation,2.99,60991505,93923300,-88.77317464,,-65.87771203,,-64.82044539,-25.46243207,4.18118467,4.54545455,,2.68204138,1.93344564,1.4915591,Multi-Line Insurance
FLUX,"Flux Power Holdings, Inc.",3.8,60793675,45657500,-26.50740663,-12.02749141,6.77731674,22.86942924,-22.01203783,-32.74336283,51.39442231,48.4375,14.84893582,-36.2766636,-36.87194387,-36.87194387,Other Consumer Services
VATE,INNOVATE Corp.,0.7747,60767693,938975000,180.68669528,445,11.58316242,42.99909666,-41.12734864,-79.82552083,-7.76282891,10.6398172,11.6894519,0.67101467,-2.64643171,-2.57744889,Engineering & Construction
AIRT,"Air T, Inc.",21.1062,60499187,194517000,-514.13599182,280.90307248,249.77438252,24.34719459,250.08927345,-20.44402563,8.8509541,23.2838785,22.92297219,5.0432005,6.52667958,4.82065246,Air Freight/Couriers
SFE,"Safeguard Scientifics, Inc.",3.69,60468498.99999999,45344900,-0.11052438,24.36919716,175.13653666,26.36655949,171.79050911,-56.69014085,-6.58227848,-1.07238606,,,,,Financial Conglomerates
INDO,Indonesia Energy Corporation Limited,6.5,60445574.99999999,,-13.80204857,19.79710587,12.78723404,-15.60697019,12.49074687,57.76699029,18.39708561,0.61919505,,,,,Integrated Oil
GTBP,"GT Biopharma, Inc.",1.94,60319449.00000001,69899300,-114.89947673,-753.89946777,68.06918034,,-105.02191122,-68.81028939,21.25,10.22727273,,,,,Pharmaceuticals: Major
TCRR,TCR2 Therapeutics Inc.,1.56,60226022.99999999,-30610800,-41.28444674,-44.41646301,-9.71185522,-77.57537688,-48.69048328,-76.32776935,-11.86440678,-13.33333333,,,,,Pharmaceuticals: Major
RWLK,ReWalk Robotics Ltd.,0.9584,60209796,-19223200,9.05070289,-5.71721137,67.71959665,32.61763362,1.84956843,-23.328,11.44186047,7.90362531,43.81625442,-267.79151943,-268.99293286,-270.83038869,Medical Specialties
RAM,Aries I Acquisition Corporation,10.21,60134942.00000001,182722000,,,,,,2.51004016,-0.5842259,-0.5842259,,,,,Financial Conglomerates
EQ,"Equillium, Inc.",1.75,60116149,24132000,-29.30395553,-27.83106803,7.43547726,-60,-30.98983665,-69.82758621,-26.16033755,-21.17117117,,,,,Biotechnology
NMRD,Nemaura Medical Inc.,2.49,60016135,68078600,-14.73074466,-63.53700213,-111.42755429,28.41804741,-121.88371002,-58.29145729,51.36778116,19.71153846,-14.84463372,-1633.5649903,-2951.46971856,-2881.96151663,Medical Specialties
OMEX,"Odyssey Marine Exploration, Inc.",3.07,59824800.00000001,48141700,42.68846161,-18.43482632,46.72737621,2.88229559,32.78227018,-49.08789386,6.96864111,-0.96774194,-833.0818776,-1496.2490942,-2100.17131118,-1488.19043331,Agricultural Commodities/Milling
ICCC,ImmuCell Corporation,7.72,59805787,68036300,39.98897336,177.85696106,92.73112209,26.12776428,92.34021154,-13.95452519,-2.77078086,3.20855615,47.86085053,2.88673189,1.39269635,1.33666623,Biotechnology
ONCT,"Oncternal Therapeutics, Inc.",1.07,59403432,-23172000,-52.32055347,-79.37557498,25.10904161,,-81.904209,-70.27777778,33.93415947,20.00897263,,-1088.76001105,-1086.66114333,-1086.66114333,Pharmaceuticals: Major
GEG,"Great Elm Group, Inc.",2.0027,59320143,105524000,198.82719593,199.62962963,-89.69634937,82.98542733,-97.57230034,1.65989848,-1.76101246,0.135,-0.45752788,-7.33368641,-22.09079942,-21.90984788,Investment Managers
AP,Ampco-Pittsburgh Corporation,3.055,59277745.00000001,170281000,-223.57264889,-86.91531318,-222.98934998,-66.65457184,-259.28481807,-41.47509579,-9.61538462,-16.98369565,10.3961952,-1.52054039,-2.90708575,-3.27460711,Steel
NVNO,enVVeno Medical Corporation,6.25,59199572,31980100,-57.2389091,-87.85612422,74.75841408,-17.95365287,-80.91891335,-33.79237288,3.30578512,-0.47770701,,,,,Medical Specialties
UPTD,TradeUP Acquisition Corp.,10.1,59081971.99999999,58408700,,,,,,1.71198389,0.39761431,0.39761431,,,,,Financial Conglomerates
FREQ,"Frequency Therapeutics, Inc.",1.67,58887590.99999999,-13865400,-52.28407798,-208.7793608,-199.91484185,-71.11343351,-219.43721474,-74.30769231,-11.17021277,-6.70391061,,,,,Biotechnology
HFBL,"Home Federal Bancorp, Inc. of Louisiana",18.91,58775021,30059300,59.47204969,,-10.18583562,,-9.17054986,0.05238068,-3.71690428,1.01495726,,25.70543703,25.70113558,22.33310392,Savings Banks
CRWS,"Crown Crafts, Inc.",5.81,58505263.00000001,61619000,-1.56042835,-0.15447992,64.16291103,-2.18752681,63.09817464,-21.48648649,-1.19047619,0.51903114,27.63104863,13.16294839,12.98276393,10.29777852,Home Furnishings
NSTS,"NSTS Bancorp, Inc.",10.83,58459892.48766869,54412200,-380.49240544,,,,50.76625609,-15.05882353,0.04341681,0.09242144,,-2.72701303,-2.72350503,-2.51628182,Savings Banks
ANEB,"Anebulo Pharmaceuticals, Inc.",2.5,58421416,106843000,-11.61892679,-89.03272224,82.25189681,,77.43787516,-61.05919003,-15.54054054,-10.71428571,,,,,Pharmaceuticals: Major
HVBC,"HV Bancorp, Inc.",26,58211454,80834000,-102.21366699,,-30.1646047,,-29.75034674,13.04347826,24.74451364,25.18054887,,10.94210476,10.94210476,8.5844662,Regional Banks
EMKR,EMCORE Corporation,1.55,58202354.99999999,61161800,168.9224548,785.99301107,398.29308909,72.80647518,466.32857143,-78.32167832,-9.62099125,-7.18562874,32.11521594,-1.36126022,-1.40476441,-1.67350805,Semiconductors
RFIL,"RF Industries, Ltd.",5.7,57890291,99384700,-177.66697588,692.81345566,7346.42857143,70.08457763,7730.86419753,-26.54639175,9.61538462,-0.86956522,26.21472179,3.83217588,2.7766783,2.17096662,Electrical Products
BCEL,"Atreca, Inc.",1.5,57887152,32831700,-33.91076335,-23.19815852,-9.1483933,,-26.62998784,-71.5370019,-6.25,-4.45859873,,-12094.60352423,-12073.6784141,-12073.6784141,Biotechnology
CFSB,"CFSB Bancorp, Inc.",8.8701,57847618.95295775,54492100,-2.66370699,,,,-68.24712644,-11.299,0.22711864,1.25684932,,6.20162633,6.20162633,6.02527677,Savings Banks
NILE,"BitNile Holdings, Inc.",0.17,57811798.00000001,,-1436.77164549,-94.99874519,88.05516788,279.82385073,31.07540691,-92.64069264,-14.87230846,-7.10382514,,,,,Electrical Products
MBIO,"Mustang Bio, Inc.",0.5425,57541368,-18130900,-45.67967083,-17.07711601,33.82404487,-29.18767507,-10.58901941,-75.67264574,12.76241946,15.57307201,,,,,Pharmaceuticals: Major
AVTX,"Avalo Therapeutics, Inc.",6.1,57426042.00000001,68248600,-74.7762588,-77.0651588,3.89662952,-49.34869377,-32.83354781,-78.27635328,98.05194805,83.73493976,-15.28476821,-1777.66887417,-1897.58940397,-1897.74834437,Pharmaceuticals: Major
LTBR,Lightbridge Corporation,5.18,57405888,,-28.76953522,6.63416113,52.39181856,100,45.65082589,-35.1689612,18.80733945,13.59649123,,,,,Chemicals: Specialty
ADES,"Advanced Emissions Solutions, Inc.",3,57402328,19386400,48.5866473,234.97991968,390.80081771,217.84739528,397.51256034,-53.48837209,-0.66225166,9.89010989,20.29628291,-2.45156045,29.76830315,24.13170137,Chemicals: Major Diversified
CHRA,"Charah Solutions, Inc.",1.7,57326895.99999999,283600000,-314.77245072,-44.46743193,77.16718649,13.55285658,89.59239568,-62.88209607,-9.09090909,-7.10382514,3.8347025,-9.16431544,-6.61345887,-6.86006454,Environmental Services
TATT,TAT Technologies Ltd.,6.45,57318221.00000001,66241299.99999999,-537.89187855,538.62275449,-4.53514739,33.60995851,-4.5222279,1.41509434,5.56464812,8.04020101,14.97771627,-4.11518976,-4.86305979,-4.22184695,Aerospace & Defense
GEOS,Geospace Technologies Corporation,4.4,57293461.99999999,53691500,-228.41856158,-92.16161616,26.04203275,-30.46261523,26.95146035,-54.77903392,3.28638498,-0.22675737,18.42508845,-32.02352344,-23.41597131,-23.97145307,Oilfield Services/Equipment
MTBC,"CareCloud, Inc.",3.795,57229252.00000001,54972300,398.93708704,180.66852368,56.90098346,33.19515726,132.17973448,-50.32722513,-10.49528302,-9.21052632,29.28439006,5.29140122,6.02555027,6.00262918,Packaged Software
PESI,"Perma-Fix Environmental Services, Inc.",4.301,57184840.00000001,72790200,-248.84132319,-202.56410256,-71.54576857,-57.15997981,-70.8041958,-40.09749304,-6.9047619,-3.99553571,11.66761859,-9.3053908,-11.2897793,-4.96756147,Environmental Services
KFFB,Kentucky First Federal Bancorp,7,57082863.15789474,97440200,-37.93103448,,-12.59593679,,-12.63736264,-2.50696379,-3.18118949,-2.77777778,,18.13953488,18.13953488,13.95348837,Savings Banks
LINK,"Interlink Electronics, Inc.",8.642,57074341,44044500,-69.49152542,-69.64285714,-792.98245614,4.65502909,-749.55752212,1.79034158,5.3902439,3.24970131,53.91646566,-3.59273835,2.29782912,-6.34759426,Semiconductors
NTIP,"Network-1 Technologies, Inc.",2.4,57044414.00000001,5319650,4320.56277056,610.04794663,917.69662921,10977.60617761,935.6348742,-16.66666667,6.66666667,6.66666667,60.0565265,37.9881179,32.49697179,15.97162139,Miscellaneous Commercial Services
APGN,"Apexigen, Inc.",2.65,56838956,74846400,,-32861.20218579,-32450,,-26322.59825328,-73.38021095,-19.20731707,-1.85185185,,,,,Biotechnology
ORTX,Orchard Therapeutics plc,0.4492,56795147,-36306300,1.98758853,14.34915782,24.27764431,-227.48834358,5.61138353,-76.35789474,-3.95552705,-10.16,,-1304.52705936,-1561.99362314,-1454.75381439,Pharmaceuticals: Major
ADOC,Edoc Acquisition Corp.,10.33,56579911.36781054,57495700,-569.18904959,-1912.64830983,-59.08141962,,-59.18683597,1.77239633,0.48638132,0.38872692,,,,,Financial Conglomerates
SHFS,"SHF Holdings, Inc.",3.02,56522052.99999999,157950000,,,,,,-70.03968254,-66.8135515,-56.79542203,,,,,Finance/Rental/Leasing
